LTE01dg2ERBS00005;4000054;046;04;2;14000;55;3;1;39;GSM900;5
LTE01dg2ERBS00005;4000055;046;04;2;14000;56;3;1;42;GSM900;5
LTE01dg2ERBS00005;4000056;046;04;2;14000;57;3;1;45;GSM900;5
LTE01dg2ERBS00005;4000057;046;04;2;14000;58;3;1;48;GSM900;5
LTE01dg2ERBS00005;4000058;046;04;2;14000;59;3;1;51;GSM900;5
LTE01dg2ERBS00005;4000059;046;04;2;14000;60;3;1;54;GSM900;5
LTE01dg2ERBS00006;4000060;046;04;2;14000;61;3;2;57;GSM900;6
LTE01dg2ERBS00006;4000061;046;04;2;14000;62;3;2;60;GSM900;6
LTE01dg2ERBS00006;4000062;046;04;2;14000;63;3;2;63;GSM900;6
LTE01dg2ERBS00006;4000063;046;04;2;14000;64;3;2;66;GSM900;6
LTE01dg2ERBS00006;4000064;046;04;2;14000;65;3;2;69;GSM900;6
LTE01dg2ERBS00006;4000065;046;04;2;14000;66;3;2;72;GSM900;6
LTE01dg2ERBS00006;4000066;046;04;2;14000;67;3;3;75;GSM900;6
LTE01dg2ERBS00006;4000067;046;04;2;14000;68;3;3;78;GSM900;6
LTE01dg2ERBS00006;4000068;046;04;2;14000;69;3;3;81;GSM900;6
LTE01dg2ERBS00006;4000069;046;04;2;14000;70;3;3;84;GSM900;6
LTE01dg2ERBS00006;4000070;046;04;2;14000;71;3;3;87;GSM900;6
LTE01dg2ERBS00006;4000071;046;04;2;14000;72;3;3;90;GSM900;6
LTE01dg2ERBS00007;4000072;046;04;2;14000;73;3;4;93;GSM900;7
LTE01dg2ERBS00007;4000073;046;04;2;14000;74;3;4;96;GSM900;7
LTE01dg2ERBS00007;4000074;046;04;2;14000;75;3;4;99;GSM900;7
LTE01dg2ERBS00007;4000075;046;04;2;14000;76;3;4;102;GSM900;7
LTE01dg2ERBS00007;4000076;046;04;2;14000;77;3;4;105;GSM900;7
LTE01dg2ERBS00007;4000077;046;04;2;14000;78;3;4;108;GSM900;7
LTE01dg2ERBS00007;4000078;046;04;2;14000;79;3;5;111;GSM900;7
LTE01dg2ERBS00007;4000079;046;04;2;14000;80;3;5;114;GSM900;7
LTE01dg2ERBS00007;4000080;046;04;2;14000;81;3;5;117;GSM900;7
LTE01dg2ERBS00007;4000081;046;04;2;14000;82;3;5;120;GSM900;7
LTE01dg2ERBS00007;4000082;046;04;2;14000;83;3;5;123;GSM900;7
LTE01dg2ERBS00007;4000083;046;04;2;14000;84;3;5;2;GSM900;7
LTE01dg2ERBS00008;4000084;046;04;2;14000;85;3;6;5;GSM900;8
LTE01dg2ERBS00008;4000085;046;04;2;14000;86;3;6;8;GSM900;8
LTE01dg2ERBS00008;4000086;046;04;2;14000;87;3;6;11;GSM900;8
LTE01dg2ERBS00008;4000087;046;04;2;14000;88;3;6;14;GSM900;8
LTE01dg2ERBS00008;4000088;046;04;2;14000;89;3;6;17;GSM900;8
LTE01dg2ERBS00008;4000089;046;04;2;14000;90;3;6;20;GSM900;8
LTE01dg2ERBS00008;4000090;046;04;2;14000;91;3;7;23;GSM900;8
LTE01dg2ERBS00008;4000091;046;04;2;14000;92;3;7;26;GSM900;8
LTE01dg2ERBS00008;4000092;046;04;2;14000;93;3;7;29;GSM900;8
LTE01dg2ERBS00008;4000093;046;04;2;14000;94;3;7;32;GSM900;8
LTE01dg2ERBS00008;4000094;046;04;2;14000;95;3;7;35;GSM900;8
LTE01dg2ERBS00008;4000095;046;04;2;14000;96;3;7;38;GSM900;8
LTE01dg2ERBS00009;4000096;046;04;2;14000;97;3;0;41;GSM900;9
LTE01dg2ERBS00009;4000097;046;04;2;14000;98;3;0;44;GSM900;9
LTE01dg2ERBS00009;4000098;046;04;2;14000;99;3;0;47;GSM900;9
LTE01dg2ERBS00009;4000099;046;04;2;14000;100;3;0;50;GSM900;9
LTE01dg2ERBS00009;4000100;046;04;2;14000;101;3;0;53;GSM900;9
LTE01dg2ERBS00009;4000101;046;04;2;14000;102;3;0;56;GSM900;9
LTE01dg2ERBS00009;4000102;046;04;2;14000;103;3;1;59;GSM900;9
LTE01dg2ERBS00009;4000103;046;04;2;14000;104;3;1;62;GSM900;9
LTE01dg2ERBS00009;4000104;046;04;2;14000;105;3;1;65;GSM900;9
LTE01dg2ERBS00009;4000105;046;04;2;14000;106;3;1;68;GSM900;9
LTE01dg2ERBS00009;4000106;046;04;2;14000;107;3;1;71;GSM900;9
LTE01dg2ERBS00009;4000107;046;04;2;14000;108;3;1;74;GSM900;9
LTE01dg2ERBS00010;4000108;046;04;2;14000;109;3;2;77;GSM900;10
LTE01dg2ERBS00010;4000109;046;04;2;14000;110;3;2;80;GSM900;10
LTE01dg2ERBS00010;4000110;046;04;2;14000;111;3;2;83;GSM900;10
LTE01dg2ERBS00010;4000111;046;04;2;14000;112;3;2;86;GSM900;10
LTE01dg2ERBS00010;4000112;046;04;2;14000;113;3;2;89;GSM900;10
LTE01dg2ERBS00010;4000113;046;04;2;14000;114;3;2;92;GSM900;10
LTE01dg2ERBS00010;4000114;046;04;2;14000;115;3;3;95;GSM900;10
LTE01dg2ERBS00010;4000115;046;04;2;14000;116;3;3;98;GSM900;10
LTE01dg2ERBS00010;4000116;046;04;2;14000;117;3;3;101;GSM900;10
LTE01dg2ERBS00010;4000117;046;04;2;14000;118;3;3;104;GSM900;10
LTE01dg2ERBS00010;4000118;046;04;2;14000;119;3;3;107;GSM900;10
LTE01dg2ERBS00010;4000119;046;04;2;14000;120;3;3;110;GSM900;10
LTE01dg2ERBS00011;4000120;046;04;2;14000;121;3;4;113;GSM900;1
LTE01dg2ERBS00011;4000121;046;04;2;14000;122;3;4;116;GSM900;1
LTE01dg2ERBS00011;4000122;046;04;2;14000;123;3;4;119;GSM900;1
LTE01dg2ERBS00011;4000123;046;04;2;14000;124;3;4;122;GSM900;1
LTE01dg2ERBS00011;4000124;046;04;2;14000;125;3;4;1;GSM900;1
LTE01dg2ERBS00011;4000125;046;04;2;14000;126;3;4;4;GSM900;1
LTE01dg2ERBS00011;4000126;046;04;2;14000;127;3;5;7;GSM900;1
LTE01dg2ERBS00011;4000127;046;04;2;14000;128;3;5;10;GSM900;1
LTE01dg2ERBS00011;4000128;046;04;2;14000;129;3;5;13;GSM900;1
LTE01dg2ERBS00011;4000129;046;04;2;14000;130;3;5;16;GSM900;1
LTE01dg2ERBS00011;4000130;046;04;2;14000;131;3;5;19;GSM900;1
LTE01dg2ERBS00011;4000131;046;04;2;14000;132;3;5;22;GSM900;1
LTE01dg2ERBS00012;4000132;046;04;2;14000;133;3;6;25;GSM900;1
LTE01dg2ERBS00012;4000133;046;04;2;14000;134;3;6;28;GSM900;1
LTE01dg2ERBS00012;4000134;046;04;2;14000;135;3;6;31;GSM900;1
LTE01dg2ERBS00012;4000135;046;04;2;14000;136;3;6;34;GSM900;1
LTE01dg2ERBS00012;4000136;046;04;2;14000;137;3;6;37;GSM900;2
LTE01dg2ERBS00012;4000137;046;04;2;14000;138;3;6;40;GSM900;2
LTE01dg2ERBS00012;4000138;046;04;2;14000;139;3;7;43;GSM900;2
LTE01dg2ERBS00012;4000139;046;04;2;14000;140;3;7;46;GSM900;2
LTE01dg2ERBS00012;4000140;046;04;2;14000;141;3;7;49;GSM900;2
LTE01dg2ERBS00012;4000141;046;04;2;14000;142;3;7;52;GSM900;2
LTE01dg2ERBS00012;4000142;046;04;2;14000;143;3;7;55;GSM900;2
LTE01dg2ERBS00012;4000143;046;04;2;14000;144;3;7;58;GSM900;2
LTE01dg2ERBS00013;4000144;046;04;2;14000;145;3;0;61;GSM900;2
LTE01dg2ERBS00013;4000145;046;04;2;14000;146;3;0;64;GSM900;2
LTE01dg2ERBS00013;4000146;046;04;2;14000;147;3;0;67;GSM900;2
LTE01dg2ERBS00013;4000147;046;04;2;14000;148;3;0;70;GSM900;2
LTE01dg2ERBS00013;4000148;046;04;2;14000;149;3;0;73;GSM900;3
LTE01dg2ERBS00013;4000149;046;04;2;14000;150;3;0;76;GSM900;3
LTE01dg2ERBS00013;4000150;046;04;2;14000;151;3;1;79;GSM900;3
LTE01dg2ERBS00013;4000151;046;04;2;14000;152;3;1;82;GSM900;3
LTE01dg2ERBS00013;4000152;046;04;2;14000;153;3;1;85;GSM900;3
LTE01dg2ERBS00013;4000153;046;04;2;14000;154;3;1;88;GSM900;3
LTE01dg2ERBS00013;4000154;046;04;2;14000;155;3;1;91;GSM900;3
LTE01dg2ERBS00013;4000155;046;04;2;14000;156;3;1;94;GSM900;3
LTE01dg2ERBS00014;4000156;046;04;2;14000;157;3;2;97;GSM900;3
LTE01dg2ERBS00014;4000157;046;04;2;14000;158;3;2;100;GSM900;3
LTE01dg2ERBS00014;4000158;046;04;2;14000;159;3;2;103;GSM900;3
LTE01dg2ERBS00014;4000159;046;04;2;14000;160;3;2;106;GSM900;3
LTE01dg2ERBS00014;4000160;046;04;2;14000;161;3;2;109;GSM900;4
LTE01dg2ERBS00014;4000161;046;04;2;14000;162;3;2;112;GSM900;4
LTE01dg2ERBS00014;4000162;046;04;2;14000;163;3;3;115;GSM900;4
LTE01dg2ERBS00014;4000163;046;04;2;14000;164;3;3;118;GSM900;4
LTE01dg2ERBS00014;4000164;046;04;2;14000;165;3;3;121;GSM900;4
LTE01dg2ERBS00014;4000165;046;04;2;14000;166;3;3;124;GSM900;4
LTE01dg2ERBS00014;4000166;046;04;2;14000;167;3;3;3;GSM900;4
LTE01dg2ERBS00014;4000167;046;04;2;14000;168;3;3;6;GSM900;4
LTE01dg2ERBS00015;4000168;046;04;2;14000;169;3;4;9;GSM900;4
LTE01dg2ERBS00015;4000169;046;04;2;14000;170;3;4;12;GSM900;4
LTE01dg2ERBS00015;4000170;046;04;2;14000;171;3;4;15;GSM900;4
LTE01dg2ERBS00015;4000171;046;04;2;14000;172;3;4;18;GSM900;4
LTE01dg2ERBS00015;4000172;046;04;2;14000;173;3;4;21;GSM900;5
LTE01dg2ERBS00015;4000173;046;04;2;14000;174;3;4;24;GSM900;5
LTE01dg2ERBS00015;4000174;046;04;2;14000;175;3;5;27;GSM900;5
LTE01dg2ERBS00015;4000175;046;04;2;14000;176;3;5;30;GSM900;5
LTE01dg2ERBS00015;4000176;046;04;2;14000;177;3;5;33;GSM900;5
LTE01dg2ERBS00015;4000177;046;04;2;14000;178;3;5;36;GSM900;5
LTE01dg2ERBS00015;4000178;046;04;2;14000;179;3;5;39;GSM900;5
LTE01dg2ERBS00015;4000179;046;04;2;14000;180;3;5;42;GSM900;5
LTE01dg2ERBS00016;4000180;046;04;2;14000;181;3;6;45;GSM900;5
LTE01dg2ERBS00016;4000181;046;04;2;14000;182;3;6;48;GSM900;5
LTE01dg2ERBS00016;4000182;046;04;2;14000;183;3;6;51;GSM900;5
LTE01dg2ERBS00016;4000183;046;04;2;14000;184;3;6;54;GSM900;5
LTE01dg2ERBS00016;4000184;046;04;2;14000;185;3;6;57;GSM900;6
LTE01dg2ERBS00016;4000185;046;04;2;14000;186;3;6;60;GSM900;6
LTE01dg2ERBS00016;4000186;046;04;2;14000;187;3;7;63;GSM900;6
LTE01dg2ERBS00016;4000187;046;04;2;14000;188;3;7;66;GSM900;6
LTE01dg2ERBS00016;4000188;046;04;2;14000;189;3;7;69;GSM900;6
LTE01dg2ERBS00016;4000189;046;04;2;14000;190;3;7;72;GSM900;6
LTE01dg2ERBS00016;4000190;046;04;2;14000;191;3;7;75;GSM900;6
LTE01dg2ERBS00016;4000191;046;04;2;14000;192;3;7;78;GSM900;6
LTE01dg2ERBS00017;4000192;046;04;2;14000;193;3;0;81;GSM900;6
LTE01dg2ERBS00017;4000193;046;04;2;14000;194;3;0;84;GSM900;6
LTE01dg2ERBS00017;4000194;046;04;2;14000;195;3;0;87;GSM900;6
LTE01dg2ERBS00017;4000195;046;04;2;14000;196;3;0;90;GSM900;6
LTE01dg2ERBS00017;4000196;046;04;2;14000;197;3;0;93;GSM900;7
LTE01dg2ERBS00017;4000197;046;04;2;14000;198;3;0;96;GSM900;7
LTE01dg2ERBS00017;4000198;046;04;2;14000;199;3;1;99;GSM900;7
LTE01dg2ERBS00017;4000199;046;04;2;14000;200;3;1;102;GSM900;7
LTE01dg2ERBS00017;4001000;046;04;2;14001;201;3;1;105;GSM900;7
LTE01dg2ERBS00017;4001001;046;04;2;14001;202;3;1;108;GSM900;7
LTE01dg2ERBS00017;4001002;046;04;2;14001;203;3;1;111;GSM900;7
LTE01dg2ERBS00017;4001003;046;04;2;14001;204;3;1;114;GSM900;7
LTE01dg2ERBS00018;4001004;046;04;2;14001;205;3;1;117;GSM900;7
LTE01dg2ERBS00018;4001005;046;04;2;14001;206;3;1;120;GSM900;7
LTE01dg2ERBS00018;4001006;046;04;2;14001;207;3;2;123;GSM900;7
LTE01dg2ERBS00018;4001007;046;04;2;14001;208;3;2;2;GSM900;7
LTE01dg2ERBS00018;4001008;046;04;2;14001;209;3;2;5;GSM900;8
LTE01dg2ERBS00018;4001009;046;04;2;14001;210;3;2;8;GSM900;8
LTE01dg2ERBS00018;4001010;046;04;2;14001;211;3;2;11;GSM900;8
LTE01dg2ERBS00018;4001011;046;04;2;14001;212;3;2;14;GSM900;8
LTE01dg2ERBS00018;4001012;046;04;2;14001;213;3;3;17;GSM900;8
LTE01dg2ERBS00018;4001013;046;04;2;14001;214;3;3;20;GSM900;8
LTE01dg2ERBS00018;4001014;046;04;2;14001;215;3;3;23;GSM900;8
LTE01dg2ERBS00018;4001015;046;04;2;14001;216;3;3;26;GSM900;8
LTE01dg2ERBS00019;4001016;046;04;2;14001;217;3;3;29;GSM900;8
LTE01dg2ERBS00019;4001017;046;04;2;14001;218;3;3;32;GSM900;8
LTE01dg2ERBS00019;4001018;046;04;2;14001;219;3;4;35;GSM900;8
LTE01dg2ERBS00019;4001019;046;04;2;14001;220;3;4;38;GSM900;8
LTE01dg2ERBS00019;4001020;046;04;2;14001;221;3;4;41;GSM900;9
LTE01dg2ERBS00019;4001021;046;04;2;14001;222;3;4;44;GSM900;9
LTE01dg2ERBS00019;4001022;046;04;2;14001;223;3;4;47;GSM900;9
LTE01dg2ERBS00019;4001023;046;04;2;14001;224;3;4;50;GSM900;9
LTE01dg2ERBS00019;4001024;046;04;2;14001;225;3;5;53;GSM900;9
LTE01dg2ERBS00019;4001025;046;04;2;14001;226;3;5;56;GSM900;9
LTE01dg2ERBS00019;4001026;046;04;2;14001;227;3;5;59;GSM900;9
LTE01dg2ERBS00019;4001027;046;04;2;14001;228;3;5;62;GSM900;9
LTE01dg2ERBS00020;4001028;046;04;2;14001;229;3;5;65;GSM900;9
LTE01dg2ERBS00020;4001029;046;04;2;14001;230;3;5;68;GSM900;9
LTE01dg2ERBS00020;4001030;046;04;2;14001;231;3;6;71;GSM900;9
LTE01dg2ERBS00020;4001031;046;04;2;14001;232;3;6;74;GSM900;9
LTE01dg2ERBS00020;4001032;046;04;2;14001;233;3;6;77;GSM900;10
LTE01dg2ERBS00020;4001033;046;04;2;14001;234;3;6;80;GSM900;10
LTE01dg2ERBS00020;4001034;046;04;2;14001;235;3;6;83;GSM900;10
LTE01dg2ERBS00020;4001035;046;04;2;14001;236;3;6;86;GSM900;10
LTE01dg2ERBS00020;4001036;046;04;2;14001;237;3;7;89;GSM900;10
LTE01dg2ERBS00020;4001037;046;04;2;14001;238;3;7;92;GSM900;10
LTE01dg2ERBS00020;4001038;046;04;2;14001;239;3;7;95;GSM900;10
LTE01dg2ERBS00020;4001039;046;04;2;14001;240;3;7;98;GSM900;10
LTE01dg2ERBS00021;4001040;046;04;2;14001;241;3;7;101;GSM900;10
LTE01dg2ERBS00021;4001041;046;04;2;14001;242;3;7;104;GSM900;10
LTE01dg2ERBS00021;4001042;046;04;2;14001;243;3;0;107;GSM900;10
LTE01dg2ERBS00021;4001043;046;04;2;14001;244;3;0;110;GSM900;10
LTE01dg2ERBS00021;4001044;046;04;2;14001;245;3;0;113;GSM900;1
LTE01dg2ERBS00021;4001045;046;04;2;14001;246;3;0;116;GSM900;1
LTE01dg2ERBS00021;4001046;046;04;2;14001;247;3;0;119;GSM900;1
LTE01dg2ERBS00021;4001047;046;04;2;14001;248;3;0;122;GSM900;1
LTE01dg2ERBS00021;4001048;046;04;2;14001;249;3;1;1;GSM900;1
LTE01dg2ERBS00021;4001049;046;04;2;14001;250;3;1;4;GSM900;1
LTE01dg2ERBS00021;4001050;046;04;2;14001;251;3;1;7;GSM900;1
LTE01dg2ERBS00021;4001051;046;04;2;14001;252;3;1;10;GSM900;1
LTE01dg2ERBS00022;4001052;046;04;2;14001;253;3;1;13;GSM900;1
LTE01dg2ERBS00022;4001053;046;04;2;14001;254;3;1;16;GSM900;1
LTE01dg2ERBS00022;4001054;046;04;2;14001;255;3;2;19;GSM900;1
LTE01dg2ERBS00022;4001055;046;04;2;14001;256;3;2;22;GSM900;1
LTE01dg2ERBS00022;4001056;046;04;2;14001;257;3;2;25;GSM900;1
LTE01dg2ERBS00022;4001057;046;04;2;14001;258;3;2;28;GSM900;1
LTE01dg2ERBS00022;4001058;046;04;2;14001;259;3;2;31;GSM900;1
LTE01dg2ERBS00022;4001059;046;04;2;14001;260;3;2;34;GSM900;1
LTE01dg2ERBS00022;4001060;046;04;2;14001;261;3;3;37;GSM900;2
LTE01dg2ERBS00022;4001061;046;04;2;14001;262;3;3;40;GSM900;2
LTE01dg2ERBS00022;4001062;046;04;2;14001;263;3;3;43;GSM900;2
LTE01dg2ERBS00022;4001063;046;04;2;14001;264;3;3;46;GSM900;2
LTE01dg2ERBS00023;4001064;046;04;2;14001;265;3;3;49;GSM900;2
LTE01dg2ERBS00023;4001065;046;04;2;14001;266;3;3;52;GSM900;2
LTE01dg2ERBS00023;4001066;046;04;2;14001;267;3;4;55;GSM900;2
LTE01dg2ERBS00023;4001067;046;04;2;14001;268;3;4;58;GSM900;2
LTE01dg2ERBS00023;4001068;046;04;2;14001;269;3;4;61;GSM900;2
LTE01dg2ERBS00023;4001069;046;04;2;14001;270;3;4;64;GSM900;2
LTE01dg2ERBS00023;4001070;046;04;2;14001;271;3;4;67;GSM900;2
LTE01dg2ERBS00023;4001071;046;04;2;14001;272;3;4;70;GSM900;2
LTE01dg2ERBS00023;4001072;046;04;2;14001;273;3;5;73;GSM900;3
LTE01dg2ERBS00023;4001073;046;04;2;14001;274;3;5;76;GSM900;3
LTE01dg2ERBS00023;4001074;046;04;2;14001;275;3;5;79;GSM900;3
LTE01dg2ERBS00023;4001075;046;04;2;14001;276;3;5;82;GSM900;3
LTE01dg2ERBS00024;4001076;046;04;2;14001;277;3;5;85;GSM900;3
LTE01dg2ERBS00024;4001077;046;04;2;14001;278;3;5;88;GSM900;3
LTE01dg2ERBS00024;4001078;046;04;2;14001;279;3;6;91;GSM900;3
LTE01dg2ERBS00024;4001079;046;04;2;14001;280;3;6;94;GSM900;3
LTE01dg2ERBS00024;4001080;046;04;2;14001;281;3;6;97;GSM900;3
LTE01dg2ERBS00024;4001081;046;04;2;14001;282;3;6;100;GSM900;3
LTE01dg2ERBS00024;4001082;046;04;2;14001;283;3;6;103;GSM900;3
LTE01dg2ERBS00024;4001083;046;04;2;14001;284;3;6;106;GSM900;3
LTE01dg2ERBS00024;4001084;046;04;2;14001;285;3;7;109;GSM900;4
LTE01dg2ERBS00024;4001085;046;04;2;14001;286;3;7;112;GSM900;4
LTE01dg2ERBS00024;4001086;046;04;2;14001;287;3;7;115;GSM900;4
LTE01dg2ERBS00024;4001087;046;04;2;14001;288;3;7;118;GSM900;4
LTE01dg2ERBS00025;4001088;046;04;2;14001;289;3;7;121;GSM900;4
LTE01dg2ERBS00025;4001089;046;04;2;14001;290;3;7;124;GSM900;4
LTE01dg2ERBS00025;4001090;046;04;2;14001;291;3;0;3;GSM900;4
LTE01dg2ERBS00025;4001091;046;04;2;14001;292;3;0;6;GSM900;4
LTE01dg2ERBS00025;4001092;046;04;2;14001;293;3;0;9;GSM900;4
LTE01dg2ERBS00025;4001093;046;04;2;14001;294;3;0;12;GSM900;4
LTE01dg2ERBS00025;4001094;046;04;2;14001;295;3;0;15;GSM900;4
LTE01dg2ERBS00025;4001095;046;04;2;14001;296;3;0;18;GSM900;4
LTE01dg2ERBS00025;4001096;046;04;2;14001;297;3;1;21;GSM900;5
LTE01dg2ERBS00025;4001097;046;04;2;14001;298;3;1;24;GSM900;5
LTE01dg2ERBS00025;4001098;046;04;2;14001;299;3;1;27;GSM900;5
LTE01dg2ERBS00025;4001099;046;04;2;14001;300;3;1;30;GSM900;5
LTE01dg2ERBS00026;4001100;046;04;2;14001;301;3;1;33;GSM900;5
LTE01dg2ERBS00026;4001101;046;04;2;14001;302;3;1;36;GSM900;5
LTE01dg2ERBS00026;4001102;046;04;2;14001;303;3;2;39;GSM900;5
LTE01dg2ERBS00026;4001103;046;04;2;14001;304;3;2;42;GSM900;5
LTE01dg2ERBS00026;4001104;046;04;2;14001;305;3;2;45;GSM900;5
LTE01dg2ERBS00026;4001105;046;04;2;14001;306;3;2;48;GSM900;5
LTE01dg2ERBS00026;4001106;046;04;2;14001;307;3;2;51;GSM900;5
LTE01dg2ERBS00026;4001107;046;04;2;14001;308;3;2;54;GSM900;5
LTE01dg2ERBS00026;4001108;046;04;2;14001;309;3;3;57;GSM900;6
LTE01dg2ERBS00026;4001109;046;04;2;14001;310;3;3;60;GSM900;6
LTE01dg2ERBS00026;4001110;046;04;2;14001;311;3;3;63;GSM900;6
LTE01dg2ERBS00026;4001111;046;04;2;14001;312;3;3;66;GSM900;6
LTE01dg2ERBS00027;4001112;046;04;2;14001;313;3;3;69;GSM900;6
LTE01dg2ERBS00027;4001113;046;04;2;14001;314;3;3;72;GSM900;6
LTE01dg2ERBS00027;4001114;046;04;2;14001;315;3;4;75;GSM900;6
LTE01dg2ERBS00027;4001115;046;04;2;14001;316;3;4;78;GSM900;6
LTE01dg2ERBS00027;4001116;046;04;2;14001;317;3;4;81;GSM900;6
LTE01dg2ERBS00027;4001117;046;04;2;14001;318;3;4;84;GSM900;6
LTE01dg2ERBS00027;4001118;046;04;2;14001;319;3;4;87;GSM900;6
LTE01dg2ERBS00027;4001119;046;04;2;14001;320;3;4;90;GSM900;6
LTE01dg2ERBS00027;4001120;046;04;2;14001;321;3;5;93;GSM900;7
LTE01dg2ERBS00027;4001121;046;04;2;14001;322;3;5;96;GSM900;7
LTE01dg2ERBS00027;4001122;046;04;2;14001;323;3;5;99;GSM900;7
LTE01dg2ERBS00027;4001123;046;04;2;14001;324;3;5;102;GSM900;7
LTE01dg2ERBS00028;4001124;046;04;2;14001;325;3;5;105;GSM900;7
LTE01dg2ERBS00028;4001125;046;04;2;14001;326;3;5;108;GSM900;7
LTE01dg2ERBS00028;4001126;046;04;2;14001;327;3;6;111;GSM900;7
LTE01dg2ERBS00028;4001127;046;04;2;14001;328;3;6;114;GSM900;7
LTE01dg2ERBS00028;4001128;046;04;2;14001;329;3;6;117;GSM900;7
LTE01dg2ERBS00028;4001129;046;04;2;14001;330;3;6;120;GSM900;7
