CELL_NAME=4000012;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=13;NCC=3;BCC=2;BCCHNO=37;C_SYS_TYPE=GSM900
CELL_NAME=4000013;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=14;NCC=3;BCC=2;BCCHNO=40;C_SYS_TYPE=GSM900
CELL_NAME=4000014;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=15;NCC=3;BCC=2;BCCHNO=43;C_SYS_TYPE=GSM900
CELL_NAME=4000015;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=16;NCC=3;BCC=2;BCCHNO=46;C_SYS_TYPE=GSM900
CELL_NAME=4000016;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=17;NCC=3;BCC=2;BCCHNO=49;C_SYS_TYPE=GSM900
CELL_NAME=4000017;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=18;NCC=3;BCC=2;BCCHNO=52;C_SYS_TYPE=GSM900
CELL_NAME=4000018;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=19;NCC=3;BCC=3;BCCHNO=55;C_SYS_TYPE=GSM900
CELL_NAME=4000019;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=20;NCC=3;BCC=3;BCCHNO=58;C_SYS_TYPE=GSM900
CELL_NAME=4000020;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=21;NCC=3;BCC=3;BCCHNO=61;C_SYS_TYPE=GSM900
CELL_NAME=4000021;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=22;NCC=3;BCC=3;BCCHNO=64;C_SYS_TYPE=GSM900
CELL_NAME=4000022;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=23;NCC=3;BCC=3;BCCHNO=67;C_SYS_TYPE=GSM900
CELL_NAME=4000023;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=24;NCC=3;BCC=3;BCCHNO=70;C_SYS_TYPE=GSM900
CELL_NAME=4000024;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=25;NCC=3;BCC=4;BCCHNO=73;C_SYS_TYPE=GSM900
CELL_NAME=4000025;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=26;NCC=3;BCC=4;BCCHNO=76;C_SYS_TYPE=GSM900
CELL_NAME=4000026;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=27;NCC=3;BCC=4;BCCHNO=79;C_SYS_TYPE=GSM900
CELL_NAME=4000027;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=28;NCC=3;BCC=4;BCCHNO=82;C_SYS_TYPE=GSM900
CELL_NAME=4000028;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=29;NCC=3;BCC=4;BCCHNO=85;C_SYS_TYPE=GSM900
CELL_NAME=4000029;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=30;NCC=3;BCC=4;BCCHNO=88;C_SYS_TYPE=GSM900
CELL_NAME=4000030;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=31;NCC=3;BCC=5;BCCHNO=91;C_SYS_TYPE=GSM900
CELL_NAME=4000031;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=32;NCC=3;BCC=5;BCCHNO=94;C_SYS_TYPE=GSM900
CELL_NAME=4000032;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=33;NCC=3;BCC=5;BCCHNO=97;C_SYS_TYPE=GSM900
CELL_NAME=4000033;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=34;NCC=3;BCC=5;BCCHNO=100;C_SYS_TYPE=GSM900
CELL_NAME=4000034;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=35;NCC=3;BCC=5;BCCHNO=103;C_SYS_TYPE=GSM900
CELL_NAME=4000035;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=36;NCC=3;BCC=5;BCCHNO=106;C_SYS_TYPE=GSM900
CELL_NAME=4000036;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=37;NCC=3;BCC=6;BCCHNO=109;C_SYS_TYPE=GSM900
CELL_NAME=4000037;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=38;NCC=3;BCC=6;BCCHNO=112;C_SYS_TYPE=GSM900
CELL_NAME=4000038;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=39;NCC=3;BCC=6;BCCHNO=115;C_SYS_TYPE=GSM900
CELL_NAME=4000039;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=40;NCC=3;BCC=6;BCCHNO=118;C_SYS_TYPE=GSM900
CELL_NAME=4000040;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=41;NCC=3;BCC=6;BCCHNO=121;C_SYS_TYPE=GSM900
CELL_NAME=4000041;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=42;NCC=3;BCC=6;BCCHNO=124;C_SYS_TYPE=GSM900
CELL_NAME=4000042;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=43;NCC=3;BCC=7;BCCHNO=3;C_SYS_TYPE=GSM900
CELL_NAME=4000043;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=44;NCC=3;BCC=7;BCCHNO=6;C_SYS_TYPE=GSM900
CELL_NAME=4000044;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=45;NCC=3;BCC=7;BCCHNO=9;C_SYS_TYPE=GSM900
CELL_NAME=4000045;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=46;NCC=3;BCC=7;BCCHNO=12;C_SYS_TYPE=GSM900
CELL_NAME=4000046;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=47;NCC=3;BCC=7;BCCHNO=15;C_SYS_TYPE=GSM900
CELL_NAME=4000047;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=48;NCC=3;BCC=7;BCCHNO=18;C_SYS_TYPE=GSM900
CELL_NAME=4000048;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=49;NCC=3;BCC=0;BCCHNO=21;C_SYS_TYPE=GSM900
CELL_NAME=4000049;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=50;NCC=3;BCC=0;BCCHNO=24;C_SYS_TYPE=GSM900
CELL_NAME=4000050;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=51;NCC=3;BCC=0;BCCHNO=27;C_SYS_TYPE=GSM900
CELL_NAME=4000051;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=52;NCC=3;BCC=0;BCCHNO=30;C_SYS_TYPE=GSM900
CELL_NAME=4000052;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=53;NCC=3;BCC=0;BCCHNO=33;C_SYS_TYPE=GSM900
CELL_NAME=4000053;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=54;NCC=3;BCC=0;BCCHNO=36;C_SYS_TYPE=GSM900
CELL_NAME=4000054;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=55;NCC=3;BCC=1;BCCHNO=39;C_SYS_TYPE=GSM900
CELL_NAME=4000055;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=56;NCC=3;BCC=1;BCCHNO=42;C_SYS_TYPE=GSM900
CELL_NAME=4000056;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=57;NCC=3;BCC=1;BCCHNO=45;C_SYS_TYPE=GSM900
CELL_NAME=4000057;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=58;NCC=3;BCC=1;BCCHNO=48;C_SYS_TYPE=GSM900
CELL_NAME=4000058;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=59;NCC=3;BCC=1;BCCHNO=51;C_SYS_TYPE=GSM900
CELL_NAME=4000059;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=60;NCC=3;BCC=1;BCCHNO=54;C_SYS_TYPE=GSM900
CELL_NAME=4000060;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=61;NCC=3;BCC=2;BCCHNO=57;C_SYS_TYPE=GSM900
CELL_NAME=4000061;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=62;NCC=3;BCC=2;BCCHNO=60;C_SYS_TYPE=GSM900
CELL_NAME=4000062;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=63;NCC=3;BCC=2;BCCHNO=63;C_SYS_TYPE=GSM900
CELL_NAME=4000063;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=64;NCC=3;BCC=2;BCCHNO=66;C_SYS_TYPE=GSM900
CELL_NAME=4000064;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=65;NCC=3;BCC=2;BCCHNO=69;C_SYS_TYPE=GSM900
CELL_NAME=4000065;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=66;NCC=3;BCC=2;BCCHNO=72;C_SYS_TYPE=GSM900
CELL_NAME=4000066;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=67;NCC=3;BCC=3;BCCHNO=75;C_SYS_TYPE=GSM900
CELL_NAME=4000067;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=68;NCC=3;BCC=3;BCCHNO=78;C_SYS_TYPE=GSM900
CELL_NAME=4000068;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=69;NCC=3;BCC=3;BCCHNO=81;C_SYS_TYPE=GSM900
CELL_NAME=4000069;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=70;NCC=3;BCC=3;BCCHNO=84;C_SYS_TYPE=GSM900
CELL_NAME=4000070;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=71;NCC=3;BCC=3;BCCHNO=87;C_SYS_TYPE=GSM900
CELL_NAME=4000071;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=72;NCC=3;BCC=3;BCCHNO=90;C_SYS_TYPE=GSM900
CELL_NAME=4000072;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=73;NCC=3;BCC=4;BCCHNO=93;C_SYS_TYPE=GSM900
CELL_NAME=4000073;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=74;NCC=3;BCC=4;BCCHNO=96;C_SYS_TYPE=GSM900
CELL_NAME=4000074;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=75;NCC=3;BCC=4;BCCHNO=99;C_SYS_TYPE=GSM900
CELL_NAME=4000075;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=76;NCC=3;BCC=4;BCCHNO=102;C_SYS_TYPE=GSM900
CELL_NAME=4000076;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=77;NCC=3;BCC=4;BCCHNO=105;C_SYS_TYPE=GSM900
CELL_NAME=4000077;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=78;NCC=3;BCC=4;BCCHNO=108;C_SYS_TYPE=GSM900
CELL_NAME=4000078;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=79;NCC=3;BCC=5;BCCHNO=111;C_SYS_TYPE=GSM900
CELL_NAME=4000079;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=80;NCC=3;BCC=5;BCCHNO=114;C_SYS_TYPE=GSM900
CELL_NAME=4000080;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=81;NCC=3;BCC=5;BCCHNO=117;C_SYS_TYPE=GSM900
CELL_NAME=4000081;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=82;NCC=3;BCC=5;BCCHNO=120;C_SYS_TYPE=GSM900
CELL_NAME=4000082;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=83;NCC=3;BCC=5;BCCHNO=123;C_SYS_TYPE=GSM900
CELL_NAME=4000083;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=84;NCC=3;BCC=5;BCCHNO=2;C_SYS_TYPE=GSM900
CELL_NAME=4000084;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=85;NCC=3;BCC=6;BCCHNO=5;C_SYS_TYPE=GSM900
CELL_NAME=4000085;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=86;NCC=3;BCC=6;BCCHNO=8;C_SYS_TYPE=GSM900
CELL_NAME=4000086;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=87;NCC=3;BCC=6;BCCHNO=11;C_SYS_TYPE=GSM900
CELL_NAME=4000087;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=88;NCC=3;BCC=6;BCCHNO=14;C_SYS_TYPE=GSM900
CELL_NAME=4000088;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=89;NCC=3;BCC=6;BCCHNO=17;C_SYS_TYPE=GSM900
CELL_NAME=4000089;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=90;NCC=3;BCC=6;BCCHNO=20;C_SYS_TYPE=GSM900
CELL_NAME=4000090;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=91;NCC=3;BCC=7;BCCHNO=23;C_SYS_TYPE=GSM900
CELL_NAME=4000091;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=92;NCC=3;BCC=7;BCCHNO=26;C_SYS_TYPE=GSM900
CELL_NAME=4000092;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=93;NCC=3;BCC=7;BCCHNO=29;C_SYS_TYPE=GSM900
CELL_NAME=4000093;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=94;NCC=3;BCC=7;BCCHNO=32;C_SYS_TYPE=GSM900
CELL_NAME=4000094;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=95;NCC=3;BCC=7;BCCHNO=35;C_SYS_TYPE=GSM900
CELL_NAME=4000095;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=96;NCC=3;BCC=7;BCCHNO=38;C_SYS_TYPE=GSM900
CELL_NAME=4000096;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=97;NCC=3;BCC=0;BCCHNO=41;C_SYS_TYPE=GSM900
CELL_NAME=4000097;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=98;NCC=3;BCC=0;BCCHNO=44;C_SYS_TYPE=GSM900
CELL_NAME=4000098;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=99;NCC=3;BCC=0;BCCHNO=47;C_SYS_TYPE=GSM900
CELL_NAME=4000099;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=100;NCC=3;BCC=0;BCCHNO=50;C_SYS_TYPE=GSM900
CELL_NAME=4000100;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=101;NCC=3;BCC=0;BCCHNO=53;C_SYS_TYPE=GSM900
CELL_NAME=4000101;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=102;NCC=3;BCC=0;BCCHNO=56;C_SYS_TYPE=GSM900
CELL_NAME=4000102;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=103;NCC=3;BCC=1;BCCHNO=59;C_SYS_TYPE=GSM900
CELL_NAME=4000103;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=104;NCC=3;BCC=1;BCCHNO=62;C_SYS_TYPE=GSM900
CELL_NAME=4000104;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=105;NCC=3;BCC=1;BCCHNO=65;C_SYS_TYPE=GSM900
CELL_NAME=4000105;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=106;NCC=3;BCC=1;BCCHNO=68;C_SYS_TYPE=GSM900
CELL_NAME=4000106;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=107;NCC=3;BCC=1;BCCHNO=71;C_SYS_TYPE=GSM900
CELL_NAME=4000107;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=108;NCC=3;BCC=1;BCCHNO=74;C_SYS_TYPE=GSM900
CELL_NAME=4000108;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=109;NCC=3;BCC=2;BCCHNO=77;C_SYS_TYPE=GSM900
CELL_NAME=4000109;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=110;NCC=3;BCC=2;BCCHNO=80;C_SYS_TYPE=GSM900
CELL_NAME=4000110;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=111;NCC=3;BCC=2;BCCHNO=83;C_SYS_TYPE=GSM900
CELL_NAME=4000111;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=112;NCC=3;BCC=2;BCCHNO=86;C_SYS_TYPE=GSM900
CELL_NAME=4000112;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=113;NCC=3;BCC=2;BCCHNO=89;C_SYS_TYPE=GSM900
CELL_NAME=4000113;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=114;NCC=3;BCC=2;BCCHNO=92;C_SYS_TYPE=GSM900
CELL_NAME=4000114;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=115;NCC=3;BCC=3;BCCHNO=95;C_SYS_TYPE=GSM900
CELL_NAME=4000115;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=116;NCC=3;BCC=3;BCCHNO=98;C_SYS_TYPE=GSM900
CELL_NAME=4000116;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=117;NCC=3;BCC=3;BCCHNO=101;C_SYS_TYPE=GSM900
CELL_NAME=4000117;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=118;NCC=3;BCC=3;BCCHNO=104;C_SYS_TYPE=GSM900
CELL_NAME=4000118;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=119;NCC=3;BCC=3;BCCHNO=107;C_SYS_TYPE=GSM900
CELL_NAME=4000119;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=120;NCC=3;BCC=3;BCCHNO=110;C_SYS_TYPE=GSM900
CELL_NAME=4000120;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=121;NCC=3;BCC=4;BCCHNO=113;C_SYS_TYPE=GSM900
CELL_NAME=4000121;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=122;NCC=3;BCC=4;BCCHNO=116;C_SYS_TYPE=GSM900
CELL_NAME=4000122;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=123;NCC=3;BCC=4;BCCHNO=119;C_SYS_TYPE=GSM900
CELL_NAME=4000123;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=124;NCC=3;BCC=4;BCCHNO=122;C_SYS_TYPE=GSM900
CELL_NAME=4000124;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=125;NCC=3;BCC=4;BCCHNO=1;C_SYS_TYPE=GSM900
CELL_NAME=4000125;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=126;NCC=3;BCC=4;BCCHNO=4;C_SYS_TYPE=GSM900
CELL_NAME=4000126;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=127;NCC=3;BCC=5;BCCHNO=7;C_SYS_TYPE=GSM900
CELL_NAME=4000127;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=128;NCC=3;BCC=5;BCCHNO=10;C_SYS_TYPE=GSM900
CELL_NAME=4000128;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=129;NCC=3;BCC=5;BCCHNO=13;C_SYS_TYPE=GSM900
CELL_NAME=4000129;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=130;NCC=3;BCC=5;BCCHNO=16;C_SYS_TYPE=GSM900
CELL_NAME=4000130;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=131;NCC=3;BCC=5;BCCHNO=19;C_SYS_TYPE=GSM900
CELL_NAME=4000131;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=132;NCC=3;BCC=5;BCCHNO=22;C_SYS_TYPE=GSM900
CELL_NAME=4000132;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=133;NCC=3;BCC=6;BCCHNO=25;C_SYS_TYPE=GSM900
CELL_NAME=4000133;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=134;NCC=3;BCC=6;BCCHNO=28;C_SYS_TYPE=GSM900
CELL_NAME=4000134;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=135;NCC=3;BCC=6;BCCHNO=31;C_SYS_TYPE=GSM900
CELL_NAME=4000135;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=136;NCC=3;BCC=6;BCCHNO=34;C_SYS_TYPE=GSM900
CELL_NAME=4000136;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=137;NCC=3;BCC=6;BCCHNO=37;C_SYS_TYPE=GSM900
CELL_NAME=4000137;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=138;NCC=3;BCC=6;BCCHNO=40;C_SYS_TYPE=GSM900
CELL_NAME=4000138;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=139;NCC=3;BCC=7;BCCHNO=43;C_SYS_TYPE=GSM900
CELL_NAME=4000139;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=140;NCC=3;BCC=7;BCCHNO=46;C_SYS_TYPE=GSM900
CELL_NAME=4000140;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=141;NCC=3;BCC=7;BCCHNO=49;C_SYS_TYPE=GSM900
CELL_NAME=4000141;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=142;NCC=3;BCC=7;BCCHNO=52;C_SYS_TYPE=GSM900
CELL_NAME=4000142;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=143;NCC=3;BCC=7;BCCHNO=55;C_SYS_TYPE=GSM900
CELL_NAME=4000143;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=144;NCC=3;BCC=7;BCCHNO=58;C_SYS_TYPE=GSM900
CELL_NAME=4000144;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=145;NCC=3;BCC=0;BCCHNO=61;C_SYS_TYPE=GSM900
CELL_NAME=4000145;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=146;NCC=3;BCC=0;BCCHNO=64;C_SYS_TYPE=GSM900
CELL_NAME=4000146;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=147;NCC=3;BCC=0;BCCHNO=67;C_SYS_TYPE=GSM900
CELL_NAME=4000147;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=148;NCC=3;BCC=0;BCCHNO=70;C_SYS_TYPE=GSM900
CELL_NAME=4000148;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=149;NCC=3;BCC=0;BCCHNO=73;C_SYS_TYPE=GSM900
CELL_NAME=4000149;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=150;NCC=3;BCC=0;BCCHNO=76;C_SYS_TYPE=GSM900
CELL_NAME=4000150;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=151;NCC=3;BCC=1;BCCHNO=79;C_SYS_TYPE=GSM900
CELL_NAME=4000151;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=152;NCC=3;BCC=1;BCCHNO=82;C_SYS_TYPE=GSM900
CELL_NAME=4000152;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=153;NCC=3;BCC=1;BCCHNO=85;C_SYS_TYPE=GSM900
CELL_NAME=4000153;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=154;NCC=3;BCC=1;BCCHNO=88;C_SYS_TYPE=GSM900
CELL_NAME=4000154;MCC=046;MNC=04;BSC.MNCDIGITHAND=2;LAC=14000;CI=155;NCC=3;BCC=1;BCCHNO=91;C_SYS_TYPE=GSM900
